query_id,article_id_1,article_id_2,article_id_3,article_id_4,article_id_5,article_id_6,article_id_7,article_id_8,article_id_9,article_id_10
268ca21bd779e203,33e73c86510d6cf6,59590323df9c7a8a,7f6e0db6b8c75f95,0c543f233100972b,21809754fae93791,d92abdc4de9269bd,c9b12e8733ba0425,bddc9ebc796f1d65,9181e2af6600a998,244293f08135c374
268fd47ee2d11b3b,d28e2cbd062006e6,0bff9c0187b5c5a8,9e5cd7f13d90549d,5107b6204e4be1ea,31ca89d79f951f08,1dcae471a900439a,91042647ba03725b,d1da1588df2299ce,6fcbc7a2c567bdd8,1fc5680129691a36
26c041fe3980bc8c,31a4bbfbc4433f3e,2cf0c7b591eca5a2,e9145f4d094d02e1,35e960a8fec7fe09,d662fb0f16a64167,0c543f233100972b,e5e2ec6b57a8031d,906cc203469a9099,a5195cb328c47669,3e27f0c3667d3ea3
26c5848af93aed33,815003281f01e783,8dcd9b6b7afc1581,081d9516d3ab1163,20cddb8e65c4b210,7e2c02f84092b99c,2628664e278a2f49,3a02d2f9f4fd01a1,bd3ac48d11cc4efb,9084638a944575ef,a2fe1e4ba1c9741c
26c5aeaa9b9feb89,05966afb46c7b2da,5755a47ce6fcee0a,efefb1343e1aa7a7,e7cf699d62180b13,3db4e70e6a86303c,7e2c02f84092b99c,e1a282acf6ff3920,18ae1c175767e9ee,5e3133b7c43fe967,e00c24a866394e33
270175166d315623,ad7fa13cb6ad8b26,6fbd50950cf04a3c,ddf48c96efee5716,a76504598b762a3e,a669ed9105c20119,d308a5d723b5d4eb,046c4a29aa28bea2,e5b07cc984fcd66e,d30e5c445f34f2b6,9086cdd72c5f4bbf
27163d4591ce1677,9e3a3b8427962bfe,d5a1d203ec93e53a,9ad3123d661630f7,55693dfa020be84f,5ba72834935b24f7,edd2d06fcd62b98b,c81ccb4bea668883,dfb396d1b7c0b0b4,2a8ad8e2e5ebb176,46ae09224cccc49e
277e3b9bb4f9c8ed,dfb396d1b7c0b0b4,50478812e38931d4,d5a1d203ec93e53a,8f2beb029b45011f,56c3a80c298060a6,ddf48c96efee5716,40aacf62707e6725,548ee3238a1f496e,2aed6b62e66bd4a8,55693dfa020be84f
27b1861643cea43e,39f56b569623665e,b6c96c5a9da9ad90,1e664ffa14c144a5,6e6344e74f28fb8d,e6f670a8866cd1c9,485189606905b459,6a04abb6ffa4486e,6db1ff8dd5d18dc2,86b51ef76907c720,f8a2917f91fde732
27bdbb3a9f55a371,e36ac26053bd9e94,26b76127f1b93141,4893a17db09a2c33,ef91492d6dfa2df7,b399c3ed652a5552,b0547aaacc4ec4d1,0450a0baca2a8053,67c9fb225911fad7,da103a58cb16f891,1a3766b6be1a87a6
27d32c86139b05fa,087fe77db026726e,7063ad2c9c55a4af,eb51f6694ea473af,ae89437325ea6b75,4ff0b9e772f51795,268383e8f51cf7dc,41c75b24df4e1a17,a95730d95e67d72b,4f5da33b80662568,2891f23ff4298303
283ee1a8dbe90c4d,e69fa8529d3f1d4d,ef012347432c95a4,e8eb477f5e594eae,cd30f798226a3fad,510160652aafa249,aa8ed49b3f5a91cd,bc1875c45a1e284b,e26e03d556a6e424,9e5967068ed2dd03,53d0e7aeaa3917a5
2843b81033512d60,40fcb8afa924e828,4c6ebe910022d759,1c3c28f21fd1e070,7f5a09805b010a97,6c57e41fd5901a9c,1c85e517e9d0c1bf,745d6ee20c662059,8522f5f8d9478119,2138e4944c2312be,f62075dec0098080
286b40f5d54a0af4,736073b19c06d628,64417aefe6059ca6,4820a001960156ee,319ed32d1f26740f,d41f4af11cb85915,318a34495ae44154,79608a5be344192b,2ffae5f7a3c65107,a4316537357be6f3,36cc6678d2bf3844
287efda436ddd45c,06f78e55542d1fce,33e779d17a6442a2,d1a5dc6663ae0729,a0705231753ad8ad,0f74de8cbda06938,fb26c597e9ac0201,066d344aef355c01,94c2be8141b995ad,6295b22dd15af1eb,e2a10479864a73df
28801980b8050158,e7d58925a93bb9bd,30da70627b0dad61,d30e5c445f34f2b6,57a79521959bc6ea,d343ecbb4da01df6,fffda701e1b3bd03,a669ed9105c20119,46ae09224cccc49e,d71338eba3b79caa,59563e1dada4c55b
28ba1183b73d877e,79ec146813a3bbf1,6bbb4cebe0f1d811,471548d97dbf098d,a06457237f2bb1bb,bbade85b0c1042fc,efd7c0f678c9808d,394d262389596c8b,33c8bcb1b19fb0cd,815afff2b785d7ec,b586a7af1ab0a083
28ca54176b1fa59b,a5b91eaad71f5872,50d42f32dc5d21ca,a875273895fdf45b,c59536730cc06081,#,#,#,#,#,#
28cae5dd1cd0dee5,9ac9697c05cb76e4,64fc3cc0e9d7be03,0d0f49e55f9011b3,08d9ff2112d6d6ce,9ad2c669f724f0ad,4bf3cfca1b3f1da0,161249ffdf68df8c,59636122a333df3c,6b1de2a77d38939f,9dfb3f1e71afa964
28cf2c9e17ea894f,3cbfc39d7cfb3dd1,2a8ad8e2e5ebb176,3ad6ef5640c5c5ca,b35a23222b0c34b8,c81ccb4bea668883,4c1374fd34f38829,adce12b399939e5b,49c23eb745e63c50,10408ad901a8809b,a128804444e39066
28da9117dba69fda,95949d8c26834db9,e8c57f6efe5bad8f,ee96c9a5f99644f5,b88bf211051ae4c6,e38abb2466ad4971,606968dfb8066f47,b6507e0665264ec3,12667bb2ffdbefab,f4ec15dd6ae60125,ff5eb8c2760c312a
2944fe0d2c8ae44e,485189606905b459,2273c7a0d3562871,8d1cf9e441f6b974,ea6e0277e10bf16b,8943e53cb875c897,1cef4ffa6eb8838e,8e2e6e80d830f5fe,a882f8d41002cd03,d91306850749da50,02f999c23d428474
297467491392f25c,c56c047ae0069852,7955ae547df8c297,302b83e22d30fa75,d064e89782a38d3e,3e676e072ff4f4fe,1463436ae6987552,a1ea6878185e66da,8dcd9b6b7afc1581,c21f9da754e96fb7,7b800bf48ae11056
299f86a0c9256ef6,cc8d6f70668ee540,63bad3d89bc964d5,f5463950ab8dafaa,c50687f0e3673a1f,9181e2af6600a998,7f6e0db6b8c75f95,d5be7effa0412971,751b691c3e3a914b,21809754fae93791,0d0f49e55f9011b3
29b154f639dfbb88,0d35297b6065c706,33e73c86510d6cf6,ad85704dad911687,25bc97bf2727fe9c,9ebfebd456e5bace,d462a239ac6d4894,4015902f0faf6f54,e5e2ec6b57a8031d,d5a1d203ec93e53a,87729c04ed7cf452
29de13e731620426,0056df84194ce706,8dcd9b6b7afc1581,c2a4428ff02b837a,374f407b1fee35d3,71712140145c045a,9e02e619b88cf904,c434c9ce2302ed7b,508445db8eee9701,7b800bf48ae11056,1463436ae6987552
29f244558d0f6011,79d9f16a027d857c,0ca15a41764f8c51,2aed6b62e66bd4a8,ecb4aaf3781f6a51,fc95d486360d2450,968fbc72c4878ff1,d22a71a30445cb3f,dfb396d1b7c0b0b4,6b7f7ff55b626e9e,46ae09224cccc49e
2a1dbf18bfe5a844,d4a9e172f4e619b6,ef540ed63c222cbb,5d7533d65e3c8039,dc4cf7a18781aca4,dfb396d1b7c0b0b4,a669ed9105c20119,394d262389596c8b,471548d97dbf098d,ddf48c96efee5716,0075538cce358b89
2a33bbe284232fba,5ca38e01521f8fed,b1bcdc166cf1f6d7,266b46ee0d8cafe5,d04ba80bac1b6d08,fcdc4fdcb37435bc,f646c9dc91dc32af,a096d9995b44acfa,7031eb736c54e43d,99085b0cb351df64,f15e0a64c6419d89
2a5b4314afca52bc,95cd568386adcbfb,2a8ad8e2e5ebb176,ff342b25e4db0db1,39591335d05540f8,8a3bf80dc6344977,8e7390ab68c6f36e,ea92c8bb116e609e,e38abb2466ad4971,5c02b237945684df,d4447ae1e186f8b5
2a72d69060cfc483,9a77c447d5c18550,aeb6523d15367479,c3277f6d4826ed00,4bfaf1d707a896ef,4ee144df7ce6aa6f,d65933c4f87490ac,5395c5f450563143,edf70912f7d73f54,993d2d85749b054e,f7aa48adfc7495f6
2aab55b104c75530,5792803046366388,e281ea61fb57b8aa,57a79521959bc6ea,8ddc6d9389712ce9,518171f9cd9c32f7,c92b8b1d073cb799,872202279039bed3,a4a0cff7173202c6,8d524f751148e471,f056fe9cae7da618
2acb7fb0de466177,b2c41225002293b7,79d80310fcea1272,22a7ec2b2c9e4f23,3a85bac10739c46c,057b29d3cebc7db0,fcf78ac9afa6c194,2a8ad8e2e5ebb176,5a1f7dd14841e71b,a660645e6dc12cef,e7d58925a93bb9bd
2ad157c061beb5fe,d662fb0f16a64167,3759d798d00b8d04,fa7548343d323491,0b4129c736c0f339,9537bcbe0a9014da,10fb1e46064fc38e,a5760b5f21bd2c44,52f86ef26651c786,2e6940d0fce8bb16,15f45dd8012ba401
2ad42fe9f21c3ea8,dc327ecb8387b7f2,a4648d91c9815aa3,1b7d1635b5b1645f,3759d798d00b8d04,4347f83f5123dd60,bc3c599f80284a19,5e0c1649eadaf558,4e7709b68df7b784,3802975dc46e3014,d5a1d203ec93e53a
2adddf7f78ec7d2f,b99c76dd86d6d99a,386991c4242055d6,244293f08135c374,8f782b811e0a608e,d92abdc4de9269bd,046aad417beffb08,7f6e0db6b8c75f95,21809754fae93791,0c543f233100972b,ad394f42655d0e62
2b0a52dc19426f03,4ff9f65d2865afa8,504e55189f88360e,f72ce440f13e1475,a36346dc35299d64,f27d8a8d1b842d2a,775913436b067392,fb2e5d0fa9fb7f18,282be0a5a8af3387,10b22e10c464c9f5,31a44b1bbfc8c30a
2b12f26e76c6f6a9,52f86ef26651c786,a2d34b6e05241d20,c639b55767e17696,d0b390e0c15fe674,d2237f3c19615fbf,3bb28643672b0d80,8a416b129f662470,eebc6f298a36290d,b46684b344bdf8d9,d46f1da0724eb903
2b35f26ec2ca33e3,e5b07cc984fcd66e,a8a913b893b02af3,524b927c2f9e8f1f,1dcae471a900439a,a669ed9105c20119,d30e5c445f34f2b6,55626275e79bd4d1,d308a5d723b5d4eb,c639b55767e17696,6d739430677e9153
2b36dc340199f906,1fc3a8731c26cfb8,56fa784adb3131fe,25427cfa71bb3e04,1197b61ed60a4364,bc7677dddcb44a6d,f284e59e6d438ed3,2502cb7c2e932c4b,7a40373411a8774d,fd5ed3c235335b23,f6c4948ea21e0b6d
2b617a549679f11a,592a6e582eec33f7,a9aef4d73f72898b,4790d52d04231f22,4ef4ef5def16e93b,4edb45ca2adfc682,d84bc887428e0b69,867b43570e42fdea,fed085443ab9c1f6,55693dfa020be84f,70a0069d3afc2eb1
2b699690008a8fff,7b800bf48ae11056,5272fda8154e60e1,d064e89782a38d3e,29bacdafc4abc18f,8a66cc5c2981a933,de6a8899cb5498d0,eebc6f298a36290d,6ded4b5caa83531b,d46f1da0724eb903,22a7ec2b2c9e4f23
2b7108f4ffefa636,bae0a8024beb2513,33c8bcb1b19fb0cd,746e3cbfef7ca113,c56740cd9adcecf7,d264739c715991c4,36ba4817003ff167,2405bc94028e88fe,7fe6ceed21b50557,2e4be0ec257856c8,e7684467ced01974
2bf72ba685882605,a4b0b56f1d8179b0,45ee2f4db0995ab6,423a74dceb3a6a00,c211e37a5525bb56,214b8dc0eabe6296,27568b4cb3307b1f,6d4f83057de7d852,35fd0f4d5761f03a,a7bbadb860d1719b,bc83b44779dc97b2
2bfac0a42d0f8fd5,b13a27695d858118,3a106181a6a99b5b,3368fd1fe781ad04,6396e10e96794ec8,c42997f86b365206,095cbc1750140b56,5a620dba3b920b18,68b97f843aa21093,73d41864c86e059d,f277773c20192801
2c1a5e00af3f0c03,25887a41eb5b6709,9f1e370c5282e661,9537bcbe0a9014da,08905cc99c50040e,59177b65efd5951d,bbef0240995e6424,186d0a0da22f6023,3d72db780d1c1017,9e4b75a5801cfd00,fffda701e1b3bd03
2c212e76f8202c1a,2e4e0cc208b5b72d,abc1994ced1ffd5e,9ef72d011d33562a,a8127ef0a28274d1,7aed168d431363cf,ea5885ca473a664d,bd459e6e53fcfc3a,d064e89782a38d3e,e7cf699d62180b13,e4baba61441390e7
2c441a3ece0d7f61,70a0069d3afc2eb1,fed085443ab9c1f6,ddf48c96efee5716,815afff2b785d7ec,217ae5f7d0b8a9c7,1aba49ac3796fe0e,aa657d2c6a39d082,8bd51e5002b07cc0,10408ad901a8809b,15d66093a7394ac5
2c45123e63247b7c,b48060fd4cce4ac4,9b47216beb5b793a,593fe39b09f2f79b,55479a92ab8423a2,e14cb7db7ac443a5,54a77d264a6fd65d,46b2c383e66a98dd,341e8d53ab01527a,13631faed5e659cd,f927f039377c3d61
2c55e0561503ba9e,121f5a6ef5562c1e,5d09ecabcaa38440,9443fd9962b4a807,4f105545235282a5,534e6fa5e4dd91c6,cafc1ba51278259d,e95d3960c8d31db5,eda030fc81f83a6d,ea0e23c533dc34d0,cf4e88e85e064999
2c68f3a8d2ba2501,e1ca45cc9ec71203,af152f0af068fdec,3eedfdd01ee77901,0169eeababa8992e,33d25b06f8f3d50e,de5b05c783234efc,fc1c0c9e9b54be44,9ebde55b7fd986cf,5d7ffc167092f813,29a71edf9476da50
2c700cf6dc55e2dc,c07f103ed137a29a,ef540ed63c222cbb,bba0c647980cc8be,c9d65167420c3c1c,580fb99ab1e8d92c,b503c6e37c05dd3e,9967e4c6315bb6ed,471548d97dbf098d,c357c68d59c0983f,d09ef7c0f56fa731
2c722aae5b5dfe5a,815afff2b785d7ec,8f44de6100f4c8d0,e1b6f1935255e910,03d0c8caf811a202,fffda701e1b3bd03,d42bc41b0858ef42,097a9696896822d0,7f38aabd03e88506,d01c43e2622bf1cd,b503c6e37c05dd3e
2ca8a1962d05cff7,f4ec15dd6ae60125,b36776e291ab9906,eb335264e41305d0,d4447ae1e186f8b5,c07f103ed137a29a,0216427c4c8f5265,cedc008cee71998f,3e10a7da56e4d196,b0b64e4f1efe9f9c,8b5cc7a903d154e3
2cc736117e28503a,1b3085d6813d79c9,7231644e51fa4a7c,95d0758e044033f5,ee96c9a5f99644f5,71332481268580c2,130fcff0390cbcd0,d6a923f5524d1a6a,a5d29ae64a147c0b,60b54b530969ba17,29bacdafc4abc18f
2ccde2a23f522ff2,41856e60f4e7f43d,595b020cf53ddd02,8906a7bca1573684,d280d5d137841857,39d44c74570258cd,a30140f076b4492f,7cca222ba9aa92f4,71f220ee4a7bc276,1d2b44326742ea24,409049f379f152e6
2d165a9a8231883d,8adeae434408ab7d,5a84654ed0fea8c3,986cd057c26228b4,2284b942247e1697,434d242b2dd1b032,579b20d358bf6711,8f4b3e2a762b41a1,f974142b883f21f2,9b3e4816061c23b2,4abd90787399f62c
2d41d0d0f351bcb7,c81ccb4bea668883,777fed3f5d758a05,e7cf699d62180b13,46d6b07deb75ae71,906cc203469a9099,3759d798d00b8d04,2d54e24c84c88815,bd459e6e53fcfc3a,ac16c5cfecdd808e,f81832bbae9abd7b
2d70b0725bfbb60a,2cf0c7b591eca5a2,49c23eb745e63c50,838d3695b6310e99,e40f45b75d0d3eba,1fbeb5e6318dc3b8,7a81c86d502c13b5,0d0f49e55f9011b3,3e7611b795c7576d,55693dfa020be84f,8f9a65c06caa3d16
2d8c970a2eb2a0fd,d681c2421b3e3ce8,b49c550cd11be277,3571f96c3072a72f,d609b07e150b413a,39c1558f81ea3ad3,10fb48a9e18d0df7,ea92c8bb116e609e,7bb7baadbb62a82a,9ce82f217351f39b,c81ccb4bea668883
2da6d4e71cb1853b,56433f1a21a87dea,0c68c063ca3e015e,2fad4a4fb71f8a11,ce6f70c2fb41739f,af3ed6f34866b595,b067cdb99ab1ba1c,4537f0d1064b671d,5ada86f6886f8fd6,82ac9d8d9be3c5cd,7ab3b8bdf32fff78
2da76c39e5228da9,583af382ab404be2,ea5885ca473a664d,1835b45ec8251328,3f42acdc4a6822da,84c15b7322850b4c,38ed7e893971f543,2993b5cca44cc9d4,d85d2da18d4ce4dd,41152a737ebfab86,3c7ac88dd74e7ce1
2da994d820c52bf6,9198f07beefc080a,761f843950971929,3a25364853c54a9e,d064e89782a38d3e,d6b8b894ce24afb9,c2a4428ff02b837a,6454070a31b8d6fc,34f1f85d6a6ed578,3db9df120044e3cf,f4bc8e21e1056f29
2df266019c516226,ad7fa13cb6ad8b26,56c6d0aa9d430ee9,79d411893309b79c,fcf78ac9afa6c194,7655d77650205e3d,4da21b233e747eab,c249827bb1f283ab,b0f397efaa5995a9,de1c205b7718bb46,22f71dde0643c028
2e156427874dedf3,f0576875767ac5d1,848a805a1ffe3c6d,0572d79758064f5b,1e3f8ae46687d038,11b3bfb04a2af847,151a3c0e7ce42354,f0472fe386ea501f,1dfb668d8a4df0a2,7f4f12a524dd7a97,701a723afc30479c
2e1b4faf33e98e35,59590323df9c7a8a,33e73c86510d6cf6,277cf7fbd88768a0,0c543f233100972b,2628664e278a2f49,f62075dec0098080,ea5885ca473a664d,c9b12e8733ba0425,7f6e0db6b8c75f95,58b8667f0866d958
2e433dbd494012ce,eebc6f298a36290d,6dfcd91d6fa98d6f,d3cc80ac4b3b294e,121cc1616dc11002,3827199a747e4f1a,29ab9124b5da5d18,58cde335d5b5ccbb,5efb45235efbd22d,88e70c57b89d696c,7d843afa693558ce
2e5ed09a2f79da9a,741544157b71beb2,2ba1c32062dc0baf,7231644e51fa4a7c,29bacdafc4abc18f,606968dfb8066f47,91cbe525949173a3,130fcff0390cbcd0,ee96c9a5f99644f5,c249827bb1f283ab,1b3085d6813d79c9
2e6ac6279855b9f3,d30ea40c59b6307b,c7ba1edcf5f0670e,6a5478d24eba8d0d,e150c5ed01e06f15,70e337cae60af319,d8c0ba863ed9bd71,07c3fa97cc494a57,8cdad2bf9dfc34b8,eab5de9400386948,7639accf6db2a56f
2e8a0dd9f54132cb,3802975dc46e3014,606968dfb8066f47,d8c0ba863ed9bd71,63d7ea0cb054df44,07c3fa97cc494a57,3be29b63bc41a84d,b0682f4d7bb2b5ef,0f0f92bd6ae9d4a1,6e5aaa7c0cbba761,acd1eea1ed54784e
2edefca09ecf835f,c3388d37207ba33d,8ccbc9cd065f97f3,67674d17b6a82552,16a30e581cf1fd9e,e281ea61fb57b8aa,72ac4b51b7afeba8,99dd177e254f965b,e12edd7b1ecf29d2,b8591102ecf276e7,562c115a3045048c
2eee642a70c67899,d150fca3af6addda,dc4cf7a18781aca4,e7d58925a93bb9bd,75c8eba427a884c3,de6a8899cb5498d0,3576ad9d7ff9d431,efded9004bc93117,a0c7eb7f5dd4d176,25887a41eb5b6709,ce128a49705e580b
2f474f2c0afb36ad,d91f8952fe68eadd,3986cfcd058ed541,ecd3b7ba15deca7e,6dfcd91d6fa98d6f,0863b837494e6d56,ff813ca13f3abb92,f562f0a635c3d718,63cd7885ad24a52d,88e4dbf2e60d35ce,144c915334ae247a
2f48b0aaf1234a39,2794def98b9d5147,76a85dcfbd928cea,5adc0786777ba4a4,24fcf84c3faf72db,d22a71a30445cb3f,da26fad5c78e46a5,9ceae9847e876b26,c639b55767e17696,8f9a65c06caa3d16,38d6496fc7949d91
2f505fbacee42784,83029e482fddf591,9e31ae9821ef6381,046aad417beffb08,4ab85bd45a2b4c62,3fecccf66bb134b0,84e55d7165fbb698,148d1091ad65097b,cd79f05e15b13abe,83d92006259eaefd,38eca90901c61c7c
2f99cbc2eea7e868,36ba4817003ff167,64fc3cc0e9d7be03,623d87ce241823dc,e218c0182ff2ac9f,f03f2385574123ea,9589270654397c8e,77427e98b94a9f7b,8c3796d87d7a7f49,0def156e55ec8801,04c3511a51e9d97b
30073963d07cf835,8f36e137b7ffa342,c07f103ed137a29a,237be8cbe8a9e4c4,ecb4aaf3781f6a51,4820a001960156ee,a70b739d2a96e41d,60cb76a56e45a045,afad180095f5a257,2aa25582b53c2780,f3d2d2bc5525dbd2
300eda8f64fd74df,b21415c817369c63,41b0501cfdd2b485,cd80a773f0f2d999,d30e5c445f34f2b6,03d0c8caf811a202,b8b7aa4b3e0d8bd1,0d3bef29a50bd85a,809bfe95d9da65bc,57024cf9d8ea15df,b82810137dc28ceb
302de3096df6640a,8434bd8c73807803,bc1dff581461ba95,1643ccc7218b789d,da193c19dd53dbba,73e70ce6ec2e24cc,d76a9da4ee7350af,0b5476dc2a5494db,d6984ab54d307530,68b97f843aa21093,f09f049f3e2924fc
308782c869aaa63e,775987acd3206d7d,b2a91b941ea9cfa8,4b8ae3878e5a09cf,5c5ca8a137aa231d,b06b19e3b728169f,e7f2cca43254de7e,630a18634ee6fcea,ccf79e1e0db15495,90d179f1583f9b8e,66da51882720edf1
308a145c0a8ac5d5,b6bbd614d6adcb2f,7769c38d6e50ba9b,e8184ba9fc4a4489,2a7003e1a5178c10,d8c4c2f434791f46,7a0363f14de61453,c7048ce204d5f20e,8edc82f25f06581d,b7d595919bfa4c25,567da5dae6fb8ec8
309a4ba73e52f0a2,9537bcbe0a9014da,03d0c8caf811a202,d8bffdbb11eb104e,21eeb466395b99aa,fffda701e1b3bd03,097a9696896822d0,fa581664940d9729,fcf78ac9afa6c194,3d6a87c01e55289d,d01c43e2622bf1cd
309bddffda458718,a865ff1037052a5b,2a8ad8e2e5ebb176,17bc6e70ada057fd,8d0486c4d9c08b42,91ff62f7083c2e3a,480f7a5fab60016f,fe199bd1de1d6cdc,ef171104f3375614,626dc2d847528bdf,ea92c8bb116e609e
309ff38c21cf0d2c,5aeb562df5fb5151,f6a4026376e50801,d4d060b26727dfa2,657e6b2de196401d,0de0d32fda399462,ce98bdc95c7dec47,fddc73f2b4918875,7e12b56ab9296602,4e685b52b0da03dd,9c459f4252ac3b04
30a871749074c487,53a428beb16a1292,45710c0dbbaaabe8,492b71107082e116,e8c57f6efe5bad8f,2e31528a366bb35b,fcc9d2a29614ad9b,29a2fe25ef0ae847,4a9d389dd14183bf,0eb53d8294e17e70,ac078c7a0f77f56e
30fcfeeaaa54900d,d1ea44b48590c5b8,97f6544f73cce396,2993b5cca44cc9d4,9ebfebd456e5bace,21809754fae93791,ac3de8e2a9163920,7f6e0db6b8c75f95,3cc0daaffe6b31b4,548ee3238a1f496e,6f104073623263a8
310ef4d604d6446b,edc8ffd6395e6721,5f97e83c90a39afb,b475b6f01a5272ff,62426e637809851b,f2f07d32e2b7adaf,9d8839144a876cbe,56b6ad0c4518a472,37060d009dd33440,466c42188b94b55c,ee30a1b188a0fea2
31940af615bc0543,658529732f4bb243,e5522a3784990056,1835b45ec8251328,a14e4cc3c9b49391,741544157b71beb2,81c3ef3a68d76bed,5235d42d4929f61e,8f827c460f0f480b,34d1bb90257201b1,67346a7abf3c34f2
319986a69cc5f6c8,d30e5c445f34f2b6,8dcd9b6b7afc1581,ec7b8c03d57fa186,ac078c7a0f77f56e,ce128a49705e580b,efd7c0f678c9808d,0d0f49e55f9011b3,4820a001960156ee,33d5d33fb19641a5,cd0aff633ef6a5c2
31aade566d1d1b55,4bd0cf8dae7a9a09,36d6f814ef2d4810,e150c5ed01e06f15,90f7d6c31ac5fb43,03d89b9d4239e332,073153cc71baa71e,3d6dc07ccf9c40af,f3d14f120c2a7ef3,bedfa64ced7330ac,e09f56fcf097be9e
31e98b564e1ba8d5,121cc1616dc11002,b6d5b7ce83377ec0,4ec10bb7b16b1314,bea5baa994ef304a,8dda5ae96dcd87de,fa22c648200068e1,1c60354d4164a001,cbb94a0a0e9c4174,7dd02b4da0fc4719,eb98e1280fae542a
32129f24ca4de76f,23a80d36039b6864,6128e8aa13f440e1,01059c0d43de710e,b10114b1b85bb9d0,d064e89782a38d3e,d4447ae1e186f8b5,8d1cf9e441f6b974,41856e60f4e7f43d,86df6be55bcb3f1a,8ed3feca8fa002d7
3213e3b9517a8c4e,57a79521959bc6ea,a5d29ae64a147c0b,5b97b378872531ed,3f7ffa31afc78e13,3f16aef6b25e76ea,861d53a0e2c1f83d,6c57e41fd5901a9c,6b8de1913f7abb6c,d8fdb94c8e278a23,44f06ae26d856e00
32233e111b634857,3141537907466b24,625aef5e547e6ea4,f81ac2d2119a4fd2,68080768a9ff99d6,dd8e4900a436dfd6,6a2035271d536759,b1d9e6e8f84f85bb,b2c41225002293b7,6b5fa77a8d7f8b49,76a4fa5069a57789
323aec584bbf6633,bde92137324bdd48,b06e12d6a0936771,b1d9e6e8f84f85bb,4d9470edcfe155e7,c84a940e515ac160,05adef28270c9004,2273c7a0d3562871,04e81d2b2b020139,098a2330973e4999,866d81b1dd704c86
325067d483703545,1a6088f5566ac00c,b503c6e37c05dd3e,33d5d33fb19641a5,186d0a0da22f6023,2c5964a47c02d98c,cd0aff633ef6a5c2,950c002dfa918f38,66177959703456a2,3c84a698a6314066,ddf48c96efee5716
325d0156ea7718ba,e1a282acf6ff3920,2c5964a47c02d98c,2601928c086514da,44f06ae26d856e00,624340eda71c5b44,d46f1da0724eb903,5af4fe1c8647941b,7231644e51fa4a7c,e02692935ac46d2e,0450a0baca2a8053
32659337047ae35d,5d7533d65e3c8039,dfb396d1b7c0b0b4,a669ed9105c20119,a76504598b762a3e,ef540ed63c222cbb,4c1374fd34f38829,471548d97dbf098d,ddf48c96efee5716,b0501d873239f89c,0075538cce358b89
327b1537b6ee70f6,d280d5d137841857,b611b3d972186fd5,8d2d17c543b5fdda,4b5ca5c6be042863,658529732f4bb243,f5463950ab8dafaa,20f2978c9173e2e8,e19e797c887559bd,c7ac27d3e78d83f0,08d9ff2112d6d6ce
327d3686ab63c580,5272fda8154e60e1,dc4cf7a18781aca4,5952b70c88574a45,a397de84b6432728,99605cbe170c5678,efd7c0f678c9808d,44f06ae26d856e00,a4648d91c9815aa3,d30e5c445f34f2b6,4c1374fd34f38829
3283ca15dced250c,dafd0aa5945edd77,53a428beb16a1292,9ceae9847e876b26,59177b65efd5951d,53453f9a378f9242,24065a95baf9e13b,6b5fa77a8d7f8b49,79d9f16a027d857c,ad394f42655d0e62,872202279039bed3
32cac1ddfd7dadeb,ac078c7a0f77f56e,cd0aff633ef6a5c2,0d0f49e55f9011b3,15d66093a7394ac5,c869f7d64753778c,2c5964a47c02d98c,6f62dc33cf742790,1cad4d0ab99c90ab,3bae69d820129abf,ec7b8c03d57fa186
32d08dc847dfe58b,5806eecacde14ad6,35daaf35f7e23142,15d66093a7394ac5,17690219dc9c963a,5cdbf1f6ee6c1d52,59177b65efd5951d,57024cf9d8ea15df,817e8c713bba9cbf,c9d65167420c3c1c,d6b8b894ce24afb9
33009aeef32be701,4015902f0faf6f54,5b137eddaf67ac11,a669ed9105c20119,17bc6e70ada057fd,891385c8c7a2d360,24db1ee5f0618b7c,b0f397efaa5995a9,3b18e99c58bcc71b,edc8ffd6395e6721,ea5885ca473a664d
3309b8dd90c599e0,cee5232fb634156f,40aacf62707e6725,24fcf84c3faf72db,6b7f7ff55b626e9e,784a3fbab39c3b8b,489c642807d57029,992ad7d5f97be60c,38d6496fc7949d91,ecb4aaf3781f6a51,dfb396d1b7c0b0b4
332dc03d7e41221c,941bf2a9b0482936,cc1e7d51c5145b75,ed602534e8c2a07d,c48c3cbe1ea2f42c,14fe5081507d9d4b,068200e21de2f651,b1e742ed071ddfe8,454b6040d8fcc001,ff8c35d716497bf5,37945a68dd32a7b2
33ce2326a7fc07f9,45710c0dbbaaabe8,4820a001960156ee,f3f816f391030b33,3f8f557e655e2b70,8dcd9b6b7afc1581,53a428beb16a1292,33d5d33fb19641a5,15d66093a7394ac5,e73901e8e5d2fff6,44f06ae26d856e00
3406b11125707600,6954b661ff8d7154,59177b65efd5951d,fa581664940d9729,5e17251452dffede,e4a200d442c1a3bb,f346f23a6919252b,c0c171b4dfc9c9fa,0f3d0d3c58bda793,815afff2b785d7ec,950c002dfa918f38
34931a5d367259d4,df051ba415206c51,b4413bacd87082dc,b2177297fc6fbe92,820b8fd00d999d7c,f895050efb95d714,31c3b4b110186c8e,6128328e888c96f2,a67c58a843c22492,66fedb5f186fd302,27fd41cb058a1cd4
